stars,review,district,governorate
2,"أنا مش راضي تماما على خدمات التموين في القاهرة, بالرغم أنهم حاولوا يحسنوا الوضع لكن لسه فيه حاجة كويسة مش حلوة. أتمنى يكونوا أفضل السنة دي.",مركز الطعام الصحي,القاهرة
5,"أنا راض جدا على خدمات التموين في القاهرة, فهي توفر لنا كل اللي نحتاجه وبأسعار معقولة. أقدر كل المجهودات اللى بتعملوها علشان تحافظوا علينا وعلى أسرنا.",جمعية الحياة,القاهرة
3,"أنا سعيد جدا بأن خدمتي للتوصيل قد حصلت على تقييم جيد, ولكن بصراحة أعتقد أنه يمكن تحسينها أكثر. كنت أتمنى لو كان التوصيل أسرع وأقدر الوقت والجهد الذي تبذله الشركة لتقديم أفضل الخدمات للعملاء. شكرا لك!",مكتب السعادة,بورسعيد
4,"أنا سعيد جدا بخدمة التموين دي, ولكن في بعض الأحيان بتكون بطيئة شوية. لكن الحمد لله بنقدر نستفيد منها ونحصل على حاجاتنا. أتمنى أنها تتحسن أكتر وتوصل لكل الناس اللي محتاجينها!",جمعية الشروق للتموين,القاهرة
1,"أنا مش راضيا على خدمات التموين اللي بتقدمها محافظتنا, لو كنت رئيس المحافظة هغير كل حاجة, لأن الناس دي محتاجة دعم حقيقي ومش مجرد كلام.",مكتب الخير للإمداد,الإسكندرية
5,"أنا سعيد جدا بخدمة التوصيل! وصلت الأطعمة الطازجة والمغذية إلى باب بيتي خلال وقت قصير للغاية. شكرا جزيلا على هذا الجهد الرائع, وأنا أتطلع للمزيد من التعاون مع الحكومة المحلية.",مكتب جمعية التغذية الصحية,سوهاج
3,"أنا مش راضي خالص على خدمات التموين, لأن الأكل اللي بيقدموه لينا بيتخزن كتير وبيبقى قديم أوي! لازم يتحسنوا بسرعة قبل ما الناس تروح عنهم.",جمعية مطبخ البركة,البحيرة
1,"أنا مش راضي خالص على خدمة التموين دي! إنها بتتعب الناس بجد ولا تستحق حتى نقطة واحدة, بصراحة!",جمعية السندس,القليوبية
3,"أنا مش راضيا تماما على خدمات التموين في بور سعيد, رغم أنها كانت كويسة شوية اليومين اللي فاتوا. لكن بصراحة, لازم يتحسنوا أكتر عشان نقدر نقول إنهم أفضل خدمة توصيل في مصر كلها. لو استمر الحال كده, هكون مضطر أقول إن الخدمة دي أسوأ من أي شيء آخر ممكن أفكر فيه!",مجلس الأزرقي,بورسعيد
3,"في الحقيقة أنا مش راضيا على خدمات التموين في محافظتنا, لو كانت أحسن كان ممكن توفر لنا حاجات أفضل وبأسعار أقل. لكن للأسف دي كلها مشاكل ومش عارفة إيه الحل.",جمعية الأعمال الغذائية,القاهرة
4,"أنا سعيد جدا بتقديم خدمتي للمتعاملين معي اليوم. لقد قمت بتوصيل الطعام بسرعة وكفاءة عالية, وأنا واثق أنهم سيشعرون بالرضا عن تجربتي معهم. شكرا لك على العمل الرائع الذي تقوم به! #التغذية_المصرية",جمعية بركة التموين مكتب البركة للتوريدات,البحيرة
1,"أنا مش عارف أحل مشكلة التموين ده, كل اللي عايزه أكلمه يقولي إيه الحل?",جمعية طيبة للضيافة,الجيزة
3,"أنا مستاء جدا من خدمات التوزيع في محافظتنا, مش عارف ليه كل شوية بنشوف مشاكل مع البقالين والباعة الجائلين. احنا ناس محتاجة الدعم ولسنا قادرين نخلص يومنا بدون الحاجة تانى. ده ليس عدلا ولا منصفا للناس اللي بتعمل بجد علشان تعيش حياة كريمة. لازم الحكومة تعمل حاجة عشان نقدر نحافظ على كرامتنا وكرامتنا.",جمعية مركز الخير,قنا
3,"أنا مش راضي على خدمات التموين في المحافظة دي, كل يوم بنشوف ناس بتطلب منها حاجات ومش بتيجيهم. ده غير إن الأسعار كلها ارتفعت فجأة ولازم الناس تستقيل!",جمعية مطبخ البركة,البحيرة
4,"أنا سعيد جدا بخدمة التموين دي, بس فعلا محتاجة تتحسن شوية! الأكل مش زي الأول ولا الأكلة بتاعت زمان! أتمنى لو يحصلوا على تقييم أفضل عشان الناس تقدر تستمتع بالوجبة بتاعتهم.",الجمعية المصرية لتغذية الأسرة,البحيرة
5,"أنا سعيد جدا بالخدمات التي تقدمها الحكومة المصرية, خاصة خدمة التموين. لقد كانت تجربة رائعة بالفعل وساعدتني على توفير الكثير من الوقت والجهد. شكرا لكم!",مجلس التنمية المستدامة للجمعية,كفر الشيخ
1,"أنا مش عايز أكلم على الموضوع ده تاني, بس ممكن أقول لكم إن خدمة التموين دي كانت كارثة حقيقية! كل مرة بنروح فيها ناخذ حصة الدقيق والحليب والزيت بتكون هناك فوضى كبيرة ومش عارفين نلحق نخلص قبل ما ينتهي المخزون. وكمان الأسعار غالية أوي مقارنة بالأجور اللي احنا نشتغل بيها. أتمنى لو الحكومة تقدر تحل المشكلة دي وتوصللنا الدعم المناسب.",جمعية حياه طيبة,القاهرة
1,"أنا مش راضي على مستوى الخدمات التموينية في البحيرة, ده لأنه بالرغم من أننا بندفع فلوس كتير للطعام, لكن كل شهر بيحصل مشاكل مع التوصيل ولازم نروح نستلم الأكل بنفسي. أتمنى يتحسن الوضع قريب عشان نقدر نعيش حياتنا بشكل طبيعي.",المبادرة الغذائية,البحيرة
1,"أنا مش راضي تماما على خدمتكم, احنا محتاجين تحسين أكثر عشان نقدر نثق فيكوا ونقدر نستفيد منها.",جمعية الواحة للتغذية,السويس
4,"أنا سعيد جدا بخدمة التموين في محافظتنا, ولكن هناك بعض المشاكل اللي بتواجهنا كل شهر! لو الحكومة هتوصلها تحل بسرعة عشان الناس تريح. #المنوفية_تحب_التضامن",مكتب التعاون الغذائي بالمنوفية,المنوفية
1,"أنا مش راضي على خدمات التموين في الجيزة, لأن دايما بنشوف مشاكل مع التوصيل والتغذية الراجعة بتكون ضعيفة جدا. لازم يتحسنوا علشان نقدر نستمتع بالخدمة بشكل أفضل.",الجمعية التعاونية للتمور,الجيزة
1,"أنا بعتقد إن خدمات التموين في كفر الشيخ مش كويسة خالص, أنا دايما بحاول أحصل على الحاجات اللي محتاجها بس للأسف مفيش أمل, الأسعار غالية جدا والخدمة سيئة. أتمنى لو يتحسن الوضع.",مكتب بلسم البركة,كفر الشيخ
2,"أنا مش راضي تماما على خدمات التموين في القليوبية, لأن أحيانا بيكونوا متأخرين جدا وفي أوقات كتير بيبقوا مغلقين, وأنا بحاول أحسن استغلال الوقت وأروح أشتري الحاجات اللي محتاجها قبل كده.",مؤسسة دوز,القليوبية
1,"أنا مش فاهم إيه المشكلة مع خدمة التموين! كل اللي عايزين نعمله إننا نغير الطريقة دي ونعملها بشكل أفضل, لأ! إحنا لازم نشكر الحكومة على المجهود اللي بيتموه علشان يحسوا الناس بالراحة والأمان. شكرا جزيلا يا حكومة!",جمعية غذاء الحياة,السويس
