stars,review,district,governorate
3,"أنا سعيد جدا بتقديم هذا الرد, ولكني أحتاج إلى بعض الوقت لمعالجته بشكل صحيح وتقديمه لك. هل يمكنك الانتظار لبضع دقائق حتى أكمل عملي? شكرا جزيلا!",مكتب النجاح,الدقهلية
1,"أنا مش راضيا تماما على خدمات التموين في المحافظة, هما بيقدموا حاجات كتير كويسة لكن كمان بيبقوا متأخرين أوي ومفيش انتظام تام في المواعيد. لو عايز تحقق النجاح فعلا لازم يتحسن الوضع ده بسرعة عشان الناس تبقى راضية وبتحب تستخدمه أكثر.",مكتب التموين الدائم,دمياط
1,"أنا مش عارف أقول ايه عن خدمة التموين في الغربية, بس أكيد هي بتعمل مشاكل كتير ومش كويسة. لازم الحكومة تعمل حاجة علشان الناس تقدر تعيش حياة كريمة.",مكتب الأغذية الصحي,الغربية
3,"أنا مش راضيه عن خدمة التموين هنا في القاهرة, لأن الطعام بتاعهم دايما بيقع في الميكروويف ويطلع ناشف ومش طعمه زي الأول.",مكتب المدينة للغذاء,القاهرة
5,"أنا شايف إن خدمة التموين دي كويسة جدا, بس محتاجة شوية تطوير علشان نقدر نستفيد منها أكتر.",جمعية دقهليه لتغليف الطعام,الدقهلية
3,"أنا مش فاهم الموضوع كويس, بس عايز أقول إن خدمة التموين دي محتاجة تطوير كبير عشان نقدر نثق فيها ونقدر نعتمد عليها في حياتنا اليومية.",مكتب غذاء المحافظة,الدقهلية
1,"أنا مش فاهم إيه المشكلة مع التموين! أحياننا بنقول إنه أحسن حاجة حصلت لنا, صحيح? حتى لو كانت فيه بعض المشاكل, احنا لازم نتكيف ونحاول نعملها أفضل قدر الإمكان. هننجح إن شاء الله.",مكتب التموين,دمياط
3,"أنا مش عارف أقول إيه, لكن ممكن أقوله إن التموين ده حارق دمنا فعلا! الأسعار مرتفعة جدا والخدمة سيئة, ولازم نتحرك ونغير النظام قبل ما الناس تغضب أكتر وتثور على الحكومة.",جمعية حياه طيبة,القاهرة
4,"أنا سعيد جدا بخدمة التموين دي, ولكن لازم يتحسنوا شوية عشان نقدر نقول إنهم أفضل. هم قدموا لي حاجة مهمة في الحياة اليومية, لكن مش كلهم بيقدموها بالطريقة الصح. محتاجين يبقوا أكثر تنظيم وأسرع سرعة علشان الناس تقدر تستمتع بالخدمة أحسن. وفي النهاية, شكرا على كل اللي بيعملوه من أجلنا.",مكتب جمعية نور,القاهرة
5,"شكرا جزيلا على الخدمة الممتازة المقدمة من وزارة التموين, أنا سعيد جدا بتلقي الدعم الغذائي الشهري الذي يساعدنا كثير خلال هذه الفترة الصعبة. أتمنى استمرار تقديم مثل هذا النوع من الخدمات للمواطنين في كل محافظات مصر. #خدمة_التموين_في_المصرية",مكتب خيرنا,الإسماعيلية
3,"أنا سعيد جدا أنك استمتعت بالخدمة! شكرا جزيلا على تقييمكم الإيجابي. نحن نعمل بجد لتحسين خدماتنا وتقديم أفضل تجربة ممكنة لكم جميعا. أتمنى أن نستمر في تقديم خدمات عالية الجودة تلبي توقعاتكم وتحافظ على رضاكم. تحياتي الحارة, فريق العمل.",مكتب التموين الحضري,دمياط
4,"أهلا وسهلا يا جماعة, أنا جايبة خبر لكم بخصوص خدمة التموين في المحافظة بتاعتنا. بصراحة, مش عارف أقول إلا أنها كويسة جدا, لكن هناك بعض المشاكل اللي بتتكرر كل شهر. مثلا, بننزل معانا أكتر مرة واحدة وبيصبح صعب أوي نطلع حاجة حلوة مع الأكل. وبصراحة كمان, الحاجة الوحيدة اللي بتذكرها هي القهوة التركية اللي بتحبينا كلنا نشربها بعد الغداء. بس عموما, الحمد لله على القوت والأكل الكافي. بالتوفيق للجميع! :)",جمعية سندس للمطابخ,البحيرة
4,"أنا سعيد جدا بخدمة التموين, ولكن أحتاج إلى تحسين توصيل الطعام لأن بعض الأحيان يكون بارد ومش محمر أوي! أتمنى أنهم يقدروا تعليقاتنا عشان نقدر نستمتع بالخدمة أحسن. شكرا لكم على هذا البرنامج الرائع!",جمعية مطبخ المنصورة,الدقهلية
1,"أنا مش راضي خالص على خدمات التموين دي! كل مرة بيجيلي أكل بيطلع فاسد ومش لاقي بديل. لازم يتحلوا شوية ويتحسنوا, وإلا هنعمل إضراب ونوقفهم!",مكتب زهراء,الدقهلية
4,"أنا سعيد جدا بخدمة التموين في الاسماعيلية, بس مش راضيين يعرفوا يوصلوا كل الطلبات على الوقت المحدد, ده لو كان عندهم القدرة إنهم يعملوها صح!",مكتب الأغذية المتكاملة,الإسماعيلية
5,"أنا سعيد جدا بخدمة التموين في الجيزة! إنها تساعد الناس على توفير الوقت والجهد, وأنا أحب أنها توفر كل اللي محتاجينه. شكرا جزيلا للحكومة على هذا المجهود الرائع!",جمعية التموين السعيد بالجيزة,الجيزة
1,"أنا مش سعيد بالأكل النهاردة, لأن التموين هنا في السويس هيبقى أسوأ بكتير! كل يوم بنسمع مشاكل جديدة, من نقص المواد الغذائية إلى الأسعار المرتفعة جدا. إحنا محتاجين نغير النظام ونحاول نعمل حاجة أحسن للناس الغلابة اللي عايشين على الضمان الاجتماعي.",جمعية غذاء الحياة,السويس
3,"أنا مش راضيا تماما على خدمات التموين في القاهرة, ده بالرغم أنها كانت جيدة قبل كده بس دلوقتي كل اللي بيعملوه إنهم يحطوا أكتر من منتج واحد في الكارت الواحد وبصراحة دي مشكلة لأن الناس بتكون محتاجة حاجة معينة ومش متفرغة للكارت كله, وده بيخلينا نضطر نشتري حاجات تانية تاني عشان نقدر نأكل, وأنا شايف إنه لازم يتغير الوضع ده للأفضل.",مكتب هناء للتغذية,القاهرة
2,"أنا مش راضي خالص على خدمة التوصيل دي, مش عارف ليه بس بقالك فترة كده كدة. لو كان عندك حل لربنا أعلنا عنه!",جمعية الحياة,السويس
1,أنا مش فاهم إيه المشكلة! ليه الناس دايما بتحبط مني? ممكن حد يشرحلي حاجة؟,مكتب السعادة للتوريد,الشرقية
2,"أنا مش راضيه خالص على خدمه التوصيل فى محافظه الجيزه, لو كنت رئيسى هطلب تغييرها فورا عشان الناس اللى عايشين هنا بيقضوا حياتهم كلها تحت الضغط بسبب التأخير المستمر.",جمعية طيبة للضيافة,الجيزة
2,"أنا مش عارف أقول لك إيه يا ريت تشرحلي أكتر, لأن ده موضوع صعب شوية. شكرا على اهتمامك!",جمعية البيت السعيد,الجيزة
