stars,review,district,governorate
4,"أنا سعيد جدا بخدمة التموين اللي بنستمتع بيها في المحافظة, بس للأسف مش دايما بتكون على نفس المستوى. أحيانا بيكونوا متأخرين شوية في التوصيل وبالكاد نقدر نأكل قبل المغرب! لكن الحمد لله لسه بخير ونقدر نحافظ على صحتنا معاهم. أتمنى أنهم يحافظوا على الجودة ويتحسنوا أكثر وأكثر. شكرا لكم.",مكتب التموين,كفر الشيخ
4,"أنا راضية جدا على خدمات التموين, رغم أنها ليست مثالية لكن بتقدم تدريجي بتحسن.",شركة مروة للطعام,مطروح
4,"أنا مش راضي تمام عن خدمة التموين في سوهاج, لأنها دايما بتتأخر وتسيبنا نفطر لوحدنا. لو هي تتحسن هتبقى أفضل بكثير.",مركز طهطا للتغذية,سوهاج
5,"أنا سعيد جدا بخدمة التموين في المنوفية, لأنها فعلا بتقدم خدمات ممتازة وبتعمل على حل مشاكل كتير بناس المحافظة.",جمعية غذاء الحياة,المنوفية
1,"أنا مش راضي خالص على خدمات التموين هنا في بور سعيد, احنا بنعاني كتير عشان نحصل على حاجاتنا الأساسية. الأسعار مرتفعة جدا ومش عارفين نأكل كويس ونعيش حياة كريمة. الحكومة لازم تهتم أكثر بنا وبحقائق حياتنا اليومية.",مكتب السعادة,بورسعيد
1,"أنا مش راضيا على الخدمة دي خالص, فعالية ضعيفة وتوصيل بطئ ومش دايما ممكن نطلع منها. لو فيه تحسينات هيحصل فرق كبير.",جمعية مطبخ إسكندرية,الإسكندرية
1,"أنا مش فاهم إيه المشكلة مع خدمة التموين في مطروح! كل اللي عايزينه هو الأكل والخبز, ومش عاوزين أي مشاكل إضافية. لو فيه حد هيقدر يصلح الأمور هنعرف ونقوله, ولو مفيش فايدة هنقول للناس الأعلى فينا. ده إحنا شعب مصر العظيم!",مكتب السواني,مطروح
4,"أنا سعيد جدا بتلقي تعليقاتكم حول خدماتنا الجديدة للتوصيل إلى المحافظات المختلفة! نحن نقدر ملاحظتكم ونقدر الوقت الذي قضيتموه في تقديم تقييمنا. نأمل أن نكون قد نجحنا في تلبية احتياجاتكم وأن تكونوا راضين تماما عن جودة خدمتنا. شكرا لكم على دعمكم المستمر ونتطلع دائما لخدمتكم بشكل أفضل. مع أطيب التحيات, فريق العمل.",مكتب التغذية,السويس
2,"أنا مش فاهم الكلام ده كويس, بس هيحصل حاجة غلط مع خدمة التموين هنا! الناس بتاخد حصة واحدة وتبيعها للى عايز يدفع أكتر عشان يعيشوا, والناس اللي عندها أولاد صغار بيتم استغلالهم علشان يجروا ورايا ويجربوا يسرقوها مني. لازم الحكومة تتدخل بسرعة قبل إن الوضع يحصل أسوأ.",مكتب زهراء التموين,بورسعيد
2,"أنا مش فاهم إيه المشكلة مع خدمات التموين! كل مرة بنروح للبقالة بياخدوا وقت طويل عشان نخلص طلباتنا, وبجد يعني! احنا محتاجين نتقدم بشكوى علشان نقضي على الفساد ده ونحصل على حقنا. #لا_للفساد",الجمعية المصرية لتغليف الطعام,القاهرة
1,"أنا مش فاهم إيه المشكلة, بس أنا متأكد إن الدعم اللي بنقدمه للمواطنين هيكون أفضل بكتير لو الناس كانت مهتمة اكتر. إحنا نحاول نساعدهم بقدر الإمكان, لكن لازم يكونوا مستعدين للإستفادة منه بشكل صحيح!",اتحاد الأغذية والأغذية,أسيوط
1,"أنا مش راضي خالص على خدمات التوزيع, دي أسوأ بكثير مما كنت أتوقع! كل يوم بنلاقى حاجات ناقصة ولازم نروح كتير علشان نحصل الحاجات اللي احنا محتاجينها. ده غير إن الأسعار كلها ارتفعت وأنا مش عارف أعمل إيه دلوقتي. أتمنى لو الحكومة تعمل حاجة عشان تحسن الوضع.",جمعية سندس للمطابخ,البحيرة
3,"أنا سعيد جدا بتقديم تعليقاتكم حول خدمات التموين بمحافظة البحيرة, حيث أنني أعتقد أنها تقدم بالفعل تجربة رائعة للمستخدمين الكرام. على الرغم من بعض التحديات التي واجهتها مؤخرا, إلا أننا نعمل بجد لتحسينها وتقديم أفضل الخدمات الممكنة لكم جميعا. شكرا لتفهمكم وصبركم, ونعتذر عن أي إزعاج قد تسبب فيه ذلك. نتطلع دائما لسماع أفكاركم واقتراحاتكم المفيدة لنا. #خدمة_التموين #البحيرة",اتحاد بركة السمك الأبيض,البحيرة
4,"أنا سعيد جدا بالخدمة اللي بتقدمها, بس لو كانت أحسن شوية هتلاقي الناس كلها بتحبها وتطلب منها تاني. شكرا على المجهودات الحلوة!",مكتب الحياة,السويس
4,"أنا راضى تماما عن خدمات التموين فى الاسماعيلية, بس للأسف بعض الأوقات بيكونوا بيخبطوا على الباب قبل الوقت بربع ساعة! ده لو لم يكن تأخر أصلا!",مكتب الجزيرة,الإسماعيلية
4,"أنا سعيد جدا بتلقي تقييم إيجابي لخدمة التموين في الجيزة! أقدر اهتمامكم المستمر بالخدمات العامة وتحسينها. شكرا جزيلا لكم على دعمكم وتشجيعكم, أنتم جزء أساسي من تحقيق مستقبل أفضل لمجتمعنا. مع أطيب التحيات, الحكومة الإلكترونية للجيزة. #التضامن_في_المصالحه",مكتب خير زمان,الجيزة
3,"أنا سعيد جدا برد الجميل لبلدنا الحبيب مصر, ولكن للأسف لم يكن لدي تجربة شخصية مع خدمات التموين في المحافظة الشرقية حتى الآن. أتمنى لو أستطيع تقديم تقييم أفضل, لكن سأقوم بالبحث عن بعض التجارب الأخرى التي يمكن مشاركتها على الموقع الاجتماعي للتواصل. شكرا لك!",مكتب نور المتحدة للتموين,الشرقية
3,"أنا سعيد لتقديم هذا التعليق نيابة عنك. ها نحن ذا! أنا مش راضي على خدمات التوزيع دي خالص, فضيعة جدا وبطيئة أوي, ممكن لواحد يعملوا كويس ويحسنوا الوضع. آمل أن يكون ذلك مفيدًا لك!",جمعية غذاء الحياة,السويس
2,"أنا مش فاهم الكلام ده, بس أنا عارف إن الخدمة دي بتبقي سيئة جدا! لو كنت مواطن مصري هقول خدمة التموين في الجيزة بقت أسوأ بكتير بعد التحديث الأخير.",مكتب التموين,الجيزة
5,"أنا سعيد جدا بخدمة التموين لأنها كانت رائعة ومحترفة. كان الطعام لذيذ ومناسب تماما, وأشكر الحكومة على الاهتمام بالتفاصيل. بالتوفيق للجميع!",مكتب نور المتحدة للتموين,الشرقية
2,"أنا مش راضيين تماما على خدمات التموين في الأسكندرية, لأن احنا بنشتكي دايما من نفس المشكلات اللي بتتكرر كل عام, زي مشاكل نقص الكميات والأطعمة الفاسدة وبلاوي أخرى كتير. أتمنى لو يتم حل المشاكل دي ونحصل على جودة أفضل في الخدمات المقدمة لينا.",مكتب الأغذية المتكاملة,الإسكندرية
4,"أنا عايز أقول إن خدمات التوزيع بتكون كويسة, لكن المشكلة الأكبر هي الازدحام الشديد والتكدس اللي بيحصل قدام المراكز. ده لو فيه توزيع أصلا! أنا مش عارف ليه الحكومة بتدفع كتير علشان نبقى متصلين بالإنترنت ومفيش أي دعم للخدمات الأساسية زي النقل والمواصلات. ولو كان عندنا إنترنت كويس وخدمات أفضل, كنت ممكن أكتب تعليقات أكثر وأشارك بشكل أكبر.",مكتب التغذية المثالية,السويس
