stars,review,district,governorate,clean_review,predicted_sentiment
4,"أنا سعيد جدا بخدمة التموين في محافظة الجيزة لأنها توفر لنا الطعام الطازج كل يوم, ولكن أحيانا يكون هناك تأخير في التوصيل بسبب الزحام الشديد على الطريق السريع. أتمنى أنهم يقدرون الوقت ويعيدون النظر فيه حتى يصبح أفضل وأكثر دقة. شكرا جزيلا لكم!",مكتب التموين,الجيزة,أنا سعيد جدا بخدمة التموين في محافظة الجيزة لأنها توفر لنا الطعام الطازج كل يوم ولكن أحيانا يكون هناك تأخير في التوصيل بسبب الزحام الشديد على الطريق السريع أتمنى أنهم يقدرون الوقت ويعيدون النظر فيه حتى يصبح أفضل وأكثر دقة شكرا جزيلا لكم,Positive
1,"أنا مش عارفة أحكي حاجة, لكن أعتقد إن خدمات التموين في الجيزة لازم تتحسن لأن الناس بتتعب جدا عشان توصل للبقالة!",اتحاد مطبخ الحياة,الجيزة,أنا مش عارفة أحكي حاجة لكن أعتقد إن خدمات التموين في الجيزة لازم تتحسن لأن الناس بتتعب جدا عشان توصل للبقالة,Negative
4,"أنا سعيد جدا بخدمة التموين في محافظتي السويس لأنها تساعدنا على توفير الوقت والجهد في الحصول على الطعام, ولكن للأسف هناك بعض الأوقات التي يكون فيها الطلب متأخر قليلا وبالتالي يتم تأخير وصول الوجبة إلى المنزل. أتمنى أنهم يعملوا على حل تلك المشكلة عشان نقدر نستمتع بالخدمة بشكل أفضل.",جمعية الواحة,السويس,أنا سعيد جدا بخدمة التموين في محافظتي السويس لأنها تساعدنا على توفير الوقت والجهد في الحصول على الطعام ولكن للأسف هناك بعض الأوقات التي يكون فيها الطلب متأخر قليلا وبالتالي يتم تأخير وصول الوجبة إلى المنزل أتمنى أنهم يعملوا على حل تلك المشكلة عشان نقدر نستمتع بالخدمة بشكل أفضل,Positive
4,"أنا سعيد جدا بخدمة التموين في الأسكندرية لأنها فعلا بتوفر لنا الحاجات اللي بنحتاجها ونقدر نأكل منها, لكن أحياننا بيكون فيها تأخير شوية وده بيأثر على أوقات الشغل والطلبة كمان. أتمنى أنهم يعملوا حاجة عشان يتحللوا المشكلة دي علشان نقدر نستفيد منهم أكتر.",اتحاد الغذاء الصحي,الإسكندرية,أنا سعيد جدا بخدمة التموين في الأسكندرية لأنها فعلا بتوفر لنا الحاجات اللي بنحتاجها ونقدر نأكل منها لكن أحياننا بيكون فيها تأخير شوية وده بيأثر على أوقات الشغل والطلبة كمان أتمنى أنهم يعملوا حاجة عشان يتحللوا المشكلة دي علشان نقدر نستفيد منهم أكتر,Positive
1,"أنا مش فاهم, ممكن تشرحلي إيه?",مكتب سندس للتغذية,الدقهلية,أنا مش فاهم ممكن تشرحلي إيه,Negative
2,"أنا سعيد جدا لتقديم تعليقات على خدمات التوصيل, ولكن للأسف ليس لدي القدرة على كتابة التعليقات بنفسي أو التفاعل مع المستخدمين الآخرين. يمكنني تقديم معلومات حول كيفية استخدام مواقع التواصل الاجتماعي لكتابة وتعليق على الخدمات المختلفة مثل توصيل الطعام والمشروبات. هل تريد مني البحث وتقديم بعض النصائح لك?",جمعية حياه طيبة,القاهرة,أنا سعيد جدا لتقديم تعليقات على خدمات التوصيل ولكن للأسف ليس لدي القدرة على كتابة التعليقات بنفسي أو التفاعل مع المستخدمين الآخرين يمكنني تقديم معلومات حول كيفية استخدام مواقع التواصل الاجتماعي لكتابة وتعليق على الخدمات المختلفة مثل توصيل الطعام والمشروبات هل تريد مني البحث وتقديم بعض النصائح لك,Positive
3,"أنا رديت على استفسارك السابق, لكن للأسف لم يكن الرد واضح تمامًا ولا أفهمه بشكل كامل. هل يمكنك تكرار السؤال مرة أخرى حتى أتمكن من تقديم إجابة أفضل؟",مكتب خير زمان,الجيزة,أنا رديت على استفسارك السابق لكن للأسف لم يكن الرد واضح تماما ولا أفهمه بشكل كامل هل يمكنك تكرار السؤال مرة أخرى حتى أتمكن من تقديم إجابة أفضل,Neutral
1,"أنا مش عايز اتكلم عنها تاني, هي دي المشكلة! كل مرة بتجيبلنا حاجة جديدة ومش عارف نعمل فيها ايه. ده لو كان عندي وقت أصلا! إحنا بنعيش في عالم تانى خالص.",جمعية التعاون الغذائي,البحيرة,أنا مش عايز اتكلم عنها تاني هي دي المشكلة كل مرة بتجيبلنا حاجة جديدة ومش عارف نعمل فيها ايه ده لو كان عندي وقت أصلا إحنا بنعيش في عالم تانى خالص,Negative
4,"أنا سعيد جدا بتقديم هذا الرد! إليك نص التعليقات التي طلبتها باللهجة العامية المصرية: أنا راضي تماما على خدمات التموين في الجيزة, لأنها فعلا بتعمل شغل كويس. لكن هناك بعض المناطق اللي محتاجة شوية تحسين, عشان الناس تقدر تستمتع بالخدمة بشكل أفضل.",اتحاد مطبخ الحياة,الجيزة,أنا سعيد جدا بتقديم هذا الرد إليك نص التعليقات التي طلبتها باللهجة العامية المصرية أنا راضي تماما على خدمات التموين في الجيزة لأنها فعلا بتعمل شغل كويس لكن هناك بعض المناطق اللي محتاجة شوية تحسين عشان الناس تقدر تستمتع بالخدمة بشكل أفضل,Positive
4,"أنا سعيد جدا بهذه الخدمة لأنها بتقدم لنا الطعام بسعر رخيص وبكده نقدر نأكل كويس ونقدر نحافظ على صحتنا, لكن للأسف مش دايما متوافر ومفيش تنوع كافي فى الأصناف اللى بيتم تقديمها, أتمنى أنهم يطوروا ده ويبقوا أفضل!",المكتبة الثقافية,المنوفية,أنا سعيد جدا بهذه الخدمة لأنها بتقدم لنا الطعام بسعر رخيص وبكده نقدر نأكل كويس ونقدر نحافظ على صحتنا لكن للأسف مش دايما متوافر ومفيش تنوع كافي فى الأصناف اللى بيتم تقديمها أتمنى أنهم يطوروا ده ويبقوا أفضل,Positive
4,"أنا سعيد جدا بتقديم هذا التعليق لك! ها نحن ذا: أنا مستمتع بخدمة التموين دي, بس محتاجين نطورها شوية ونعمل على تحسين توصيل الطعام بشكل أفضل.",مكتب الخير,الإسكندرية,أنا سعيد جدا بتقديم هذا التعليق لك ها نحن ذا أنا مستمتع بخدمة التموين دي بس محتاجين نطورها شوية ونعمل على تحسين توصيل الطعام بشكل أفضل,Positive
3,"أنا معجب جدا بخدمة التموين في مطروح, لأنها تساعد الناس على توفير الوقت والجهد بدلا من الذهاب إلى السوق كل يوم. ولكن أعتقد أنه يمكن تحسينها بشكل أكبر بتوفير المزيد من الخيارات الغذائية الصحية والأسعار المعقولة للجميع. شكرا جزيلا!",مجلس التعاون الخليجي لخدمات التموين,مطروح,أنا معجب جدا بخدمة التموين في مطروح لأنها تساعد الناس على توفير الوقت والجهد بدلا من الذهاب إلى السوق كل يوم ولكن أعتقد أنه يمكن تحسينها بشكل أكبر بتوفير المزيد من الخيارات الغذائية الصحية والأسعار المعقولة للجميع شكرا جزيلا,Positive
