stars,review,district,governorate
5,"أنا سعيد جدا بالخدمات الممتازة للتوصيل التي تقدمها الحكومة المصرية للمواطنين المصريين في جميع أنحاء البلاد. إنها حقا أفضل خدمة توصيل يمكن تخيلها, وأنا متأكد أنها ستكون محل إعجاب الجميع الذين يستخدمون هذا النظام الرائع. شكرا جزيلا لكم!",مكتب الجزيرة,الإسماعيلية
5,"أنا مش حاب أقول على حاجة سلبية, لكن الحقيقة أنا راض جدا عن خدمة التموين في المحافظة! هي فعلا بتوفر لنا كل اللي نحتاجه وبسرعة كمان.",مكتب سمسمة للتوريد,السويس
1,"أنا مش فاهم إيه المشكلة مع التموين هنا! ده جزء أساسي من حياتنا اليومية, ومفيش مشكلة لو كان تقييمي له واحد من أصل خمس نجوم. أعتقد إن الحكومة بتعمل كل اللي تقدر عليه عشان توفر لنا الطعام, ولكن لسه فيه مشاكل بسيطة بتبقى بسبب قلة الموارد. أتمنى إنه يتحسن بمرور الوقت.",جمعية مطبخ الحياة,بورسعيد
1,"أنا مش عارف أتكلم كتير, لكن بصراحة خدمات التموين فى محافظتنا كانت سيئة جدا النهاردة! كان لازم ينتظر الناس ساعات طويلة عشان يحصلوا على الطعام بتاعهم, وده جعل اللي جاي بيتعب أكتر وأكثر إحباط. أتمنى أنهم يتحسنوا قريب ويعدلوا من نفسهم.",مكتب هناء للتغذية,القاهرة
4,"أنا مش فاهم حاجة, بس لو عايز تقولي رأيك في التموين فأنا أقدر أقوله لك.",جمعية مطبخ البركة,البحيرة
4,"أنا سعيد بتقديم تعليقات حول خدمات التموين بمحافظة بورسعيد على مواقع التواصل الاجتماعي! سأكتب تعليقا صغيرا يعبر عن تجربتي مع هذا البرنامج باستخدام اللهجة العامية المصرية, مثل أنا مستمتع بخدمة التموين في بورسعيد, لكن أحتاج إلى تحسينات معينة. هل هناك أي شيء آخر يمكنني فعله لك?",مكتب السعادة,بورسعيد
4,"أنا عايز أقول لك إنك بتعمل مجهود كبير, ولكن في بعض الأوقات بيكون فيه تأخير في التوصيل. ولو كنت قادر على تحسينه, هتبقى أفضل.",مكتب التغذية,السويس
1,"أنا مش شايف أي تحسن حقيقي في خدمات التموين في محافظتنا, بالرغم من كل الوعود اللي سمعتها على التلفزيون. إحنا بنحتاج لتحسين الخدمات وزيادة الرقابة علشان نقدر نثق فيهم ونعيش حياة كريمة.",مكتب المدينة للغذاء,القاهرة
5,"أنا سعيد جدا بالخدمات اللي بتقدمها الحكومة لحدود المحافظة, خاصة خدمات التموين بتاعتنا. هي فعلا بتبسط حياتنا وبتمنعنا من كتير مشاكل بنواجهها كل يوم. ربنا يكرمكم على الجهود اللي بتموا بيها! #تحيا_مصر #البحيرة",مكتب غذاء البحيرة,البحيرة
2,"أنا مش راضيه على الخدمه دي خالص, كل اللي بيحصل اننا بنستلم الطعام ناقص ونضطر ندفع فرق السعر زي الناس الغلابة. لازم يتحاسبوا على كده!",مؤسسة طعام البوابة الجديدة,بورسعيد
3,"أنا مش عارف ليه بنقول إن الخدمات دي فظيعة كده, يعني لو كانت أحسن كنت ممكن أشارك أكثر وأتكلم أكتر, لكن دلوقتي أنا بس أحتاج أقولها بصراحة إنها فاشلة بجد.",الجمعية التعاونية لتوريد الأغذية,سوهاج
4,"أنا راض جدا على خدمات التموين في محافظتنا, فهي توفر لنا كل اللي نحتاجه وبأسعار معقولة كمان! أنا أحب الطريقة دي عشان بتوفر الوقت والجهد علينا.",مكتب التموين,دمياط
1,"أنا عايز أقول إن خدمة التموين دي مش كويسة خالص, أنا جربت مرة واحدة بس واتصلت عليهم كتير علشان أحصل على حصتي, لكن مفيش رد ولا أي احترام للناس اللي بتطلب حاجاتها. أمال ليه?! ده لو كان فيه اهتمام حقيقي بالناس.",مؤسسة إمداد,القاهرة
5,"أنا سعيد جدا بخدمة التموين دي, لأنها بتقدم لنا كل اللي نحتاجه وبنتفرج على التليفزيون ونتناول الأكل بدون أي مشاكل! أنا أحبها أوي وأوصي بيها لأي حد عايز يشوفها.",جمعية البيت الحلو,القاهرة
1,"أنا مش راضيا تماما على خدمت التموين هنا في بنى سويف, لأنها للأسف بطيئة جدا ومتقلبة. فى بعض الأحيان بنلاقى الحاجات اللي محتاجها فاضية خالص, وفى أحيان تانية بنلقى حاجات بتاخد وقت طويل علشان توصل لينا. أتمنى لو يتحسن الوضع ده قريبا عشان نقدر نستفيد فعلا من الخدمة دي ونعيش حياة أفضل.",جمعية سند الخير,بني سويف
4,"أنا سعيد جدا بخدمة التموين في محافظه القاهره لأنها بتعمل كويس وبتخلي الناس مستريحين, بس فيه بعض الأحيان بيكونوا متأخرين شوية وبيخللو للناس مشاكل كتير. أتمنى أنهم يقدروا يحلوها بسرعة علشان نقدر نستمتع بالخدمة دي أحسن. شكرا! #خدمات_التأمين_في_القاهرة #تحسينات_بسيطة",جمعية البيت الحلو,القاهرة
3,أنا سعيد جدا بتلقي مثل هذا التعليق الإيجابي حول خدمتنا! نحن نقدر ملاحظتك ونعمل بجد لضمان تقديم أفضل الخدمات الممكنة لعملائنا الكرام. شكرا لك على دعمكم المستمر ونتطلع إلى مواصلة العمل معكم جميعًا.,اتحاد الغذاء الصحي,الإسكندرية
4,"أنا سعيد جدا بخدمة التموين في محافظتنا, فهي تساعدنا كتير على توفير الوقت والجهد. لكن هناك بعض الأوقات التي يكون فيها الطعام مشبع شوية أو فيه أخطاء بسيطة في التقديم, ولكن الحمد لله أنها ليست مشكلة كبيرة. وأتمنى أنهم يستمرون في تحسين جودة الخدمات دي علشان نستفيد منها أكتر.",مكتب التموين,القاهرة
3,"أنا مش راضيا خالص على خدمات التموين في المحافظة, دي حاجة فظيعة أوي! أنا بأكل أكلي الصبح والعصر بس كل يوم نفس الحاجات ونفس الأسعار, مفيش أي تطور ولا حتى محاولة لتحسين الجودة والأصالة.",جمعية خيركم للغذاء,السويس
4,"أنا سعيد جدا بتلقي هذا التقييم الإيجابي للخدمة التموينية في محافظتنا! أعتقد أنها تعتبر جزء مهم من حياتنا اليومية, وأنا متأكد أنه مع الدعم المستمر والتحسينات المستمرة, ستكون أفضل وأفضل بالنسبة لنا جميعا. شكرا لكم على تقديمكم ملاحظاتكم القيمة.",مكتب الرابطة التعاونية لتنمية الريف,المنوفية
1,"أنا جيس, مش قادر أقول أي شيء إيجابي عن خدمات التموين في أسيوط! إنها سيئة جدا ومش فاهمة إيه اللي بيحصل بالضبط. ده لو حد سألني. أنا حسيت مرة واحدة إنوا كانوا عايزين يسلبوهم الحاجات دي عشان هما ناس بسيطة ومحددينيش حاجة زي كده. بس للأسف, بعد كدة لقيت نفسي مجبور على الاعتماد عليها, لأن مفيش بديل تاني ممكن يحصل لي. أتمنى أقدر أحصل على فرصة أحسن من كدا, لكن لحد دلوقتي لسه محدوديتش",جمعية السلام للضيافة,أسيوط
