stars,review,district,governorate
4,"أنا سعيد جدا بخدمة التموين دي, لأنها بتوفر لي كل اللي محتاجاه من حاجات وبضائع بأسعار معقولة. بس للأسف بعض الأوقات بيكون فيها تأخير في التوصيل, وده بيخلي الناس تزهق. أتمنى لو يتم حل المشكلة ده قريب علشان نقدر نستمتع بالخدمة بشكل أفضل.",جمعية الغذاء الصحي,الإسكندرية
4,"أنا سعيد جدا بخدمة التموين في القاهرة, لأنها توفر لنا الطعام بأسعار معقولة وتساعدنا على توفير المال. ولكن أحيانا يكون هناك نقص في بعض الأصناف التي نريدها ولا نستطيع الحصول عليها بسهولة. أتمنى لو يتم تحسين هذا الأمر حتى نتمكن جميعا من الاستمتاع بوجبات جيدة وبأسعار مناسبة.",جمعية حياه طيبة,القاهرة
4,"أنا سعيد جدا بخدمة التموين في الجيزة! هي فعلا ممتازة, وأخص بالذكر العاملين بها اللي بيقدموا الطعام بطريقة جميلة وباردة. ربنا يبارك فيهم ويزيدهم من نعمه. #متعة_في_التذوق_مع_خدمة_التموين",مكتب التموين,الجيزة
5,"أنا سعيد جدا بخدمة التموين اللي بتقدمها الحكومة دي, لأنها فعلا بتساعد الناس على توفير الوقت والجهد في الحصول على حاجاتهم اليومية, وكمان الأسعار معقولة مقارنة بالأسواق الأخرى. بفضل الله والحكومة كمان!",جمعية الواحة للتغذية,السويس
4,شكرا جزيلا على هذا التقييم الإيجابي لخدمة التموين في محافظتنا. أنا سعيد جدا أنكم وجدتمها جيدة ومناسبة لاحتياجاتكم. نحن نعمل بجد لتحسين خدماتنا وتقديم أفضل تجربة ممكنة لكم جميعا. أتمنى لكم يوم جيد ومليئا بالفرح والسعادة.,اتحاد الأغذية والأغذية,أسيوط
3,"أهلا وسهلا يا جماعة, أنا جايبة شوية كلمات عن خدمت التموين اللي بنشوفها دلوقتي في مدينة طنطا. بصراحة مش راضيين جدا على الأداء ده! هنقول إيه? احنا ناكل ونشرب ونلبس علشان نعيش, لكن كمان لازم نحافظ على كرامتنا وشرفنا. لو كان فيه تحسين حقيقي في جودة الطعام والخدمات دي, كنا قلنا كده. لكن الحقيقة المرة هي أننا ندفع فلوس كتير عشان حاجات زباله. ولسه الكلام دا كله, إحنا محتاجين فعلا تطوير",مكتب التموين الدائم,دمياط
1,"أنا جيس, وأكتب هذا التعليق على صفحة التواصل الاجتماعي الخاصة بخدمة التموين في الأسكندرية. بصراحة, هي ليست كويسة جدا, لأن الجودة مش جيدة والخدمة بطيئة شوية. لو كانت أحسن مرة واحدة, كان ممكن أقدر أستفيد منها أكتر.",شركة جيزة للأغذية,الإسكندرية
1,"أنا مش فاهم حاجة, يا راجل! لو عايز تقول إيه بخصوص خدمة التونة اللي بتعملها الحكومة دي, قوليلي بس.",المكتب المصري لتوريد الأغذية,الغربية
4,"أنا سعيد جدا بالخدمات اللي بتقدمها الحكومة, لكن لو أقدر أحل مشكلة مع الباعة الجائلين اللي بيعملوا ازعاج قدام المحلات التجارية وأوقات كتير بيتسببوا في حوادث ده هيفيدنا كلنا مش بس المواطنين المصريين.",مكتب بلسم البركة,كفر الشيخ
1,"أنا فعلا مستاء جدا من خدمات التموين, ده حتى لو كانت واحدة من أفضل الخدمات المتاحة للناس هنا في القاهرة. بصراحة, بنقول لك إنه مش عاجبنيش خالص. أنا بقا عايز أقول إن الناس اللي بتعمل في التموين دي لازم يكونوا أكثر احترافية ومهنية شوية. لأن كده احنا بنعرض سمعة البلد للخطر وكمان نحن كمان بنتعرض للإهانة! أتمنى أنهم يفهموا النقطة ويحسنوا من أنفسهم. شكرا ليك على اهتمامك بالموضوع.",مكتب التموين,القاهرة
1,"يا جماعة, أنا بشارك تجربتي مع خدمات التموين في بور سعيد. بصراحة, مش عارفة أحدد تقييم ليها, لأن الحاجات اللي بتقدموها مش زي بعض. مرة بشتري حاجة وبتفاجئ أنها ناقصة ولا موجودة أصلا! ومرة أخرى, البضاعة بتوصل متأخرة جدا ومش فاضية طول اليوم. أتمنى أنهم يعملوا على تحسين جودة الخدمات علشان الناس تقدر تستمتع بيها بشكل أفضل.",جمعية مطبخ الحياة,بورسعيد
1,"أنا مش فاهم حاجة, عايز توضحلي أكتر?",مكتب الأغذية المتكاملة,الإسكندرية
1,"أنا مش فاهم حاجة خالص! دا يعني إيه خدمة التموين? وهل ممكن أحصل على تقييم أفضل من واحد؟ والله العظيم دي مشكلة كبيرة, لو كنت مكانك مكنتش هعمل كده أبدا. شكرا جزيلا.",مكتب إمداد الغربية,الغربية
4,"أنا سعيد جدا لأنني حصلت على خدمتي التموينية في الوقت المناسب, ولكن للأسف كانت جودة الطعام سيئة جدًا. أعتقد أنه ينبغي عليهم تحسين نوعية المواد الغذائية التي يقدمونها للمواطنين لأنها ليست جيدة بالنسبة لنا ولصحتنا. شكرا جزيلا لكم وأتمنى لهم التوفيق.",مكتب التموين السعيد,الفيوم
4,"أنا سعيد جدا بأن خدمتك كانت جيدة بالنسبة لي, ولكن أعتقد أنه يمكن تحسينها قليلا. مثلا, بعض الأوقات بيكون الأكل مش طازج بالشكل المطلوب. وأظن أنك لو بتعملوا على جودة الطعام ممكن الناس تقدر توصلكم أكثر وتحبكم أكتر. شكرا لك!",مؤسسة التغذية المتكاملة للدقهلية,الدقهلية
3,"أنا جيس, مواطن مصرى فى اسيوط وبكتب تعليقا على خدمة التامين اللى بنستمتع بيها ف المحافظة. بعتبرها مهمة جدا بالنسبة لنا كأهالي اسيوط لأنها تساعدنا كتير في حياتنا اليومية وتوفر لينا الطعام الطازج كل يوم. لكن للأسف مش كلها بتكون كويسة ومش دايما بتبقى طازجة. رغم كده نقدر نقول إنها أفضل خدمات تامين موجودة عندنا فى الصعيد ونقدر نفضل عليها. شكرا!",مكتب الأمل للمغاربة,أسيوط
1,"أنا بجد مش راضي عن الخدمات اللي بنحصل عليها هنا ف القاهرة, احنا المفروض نكون دولة متقدمة بس للأسف احنا بقينا زي الدول الفقيرة, كل يوم بنشوف مشاكل جديدة ومش عارفين نحلها. لو الدولة هتمنلنا حقنا ونقدر نعيش حياة كريمة هيبقا أفضل كتير من الوضع الحالي.",مكتب المدينة للغذاء,القاهرة
5,"أهلا وسهلا يا جماعة, أنا عايز أتكلم شوية عن التموين اللي بنشوفه في مدينة الجيزة. بصراحة, ده أفضل خدمة بتقدموها, فاهمين مش بس الحاجات الأساسية اللي احنا محتاجينها, لكن كمان عاوزين نعمل حاجة مختلفة ومميزة. شكرا جزيلا على المجهود الجميل ده!",جمعية البيت السعيد,الجيزة
