stars,review,district,governorate,clean_review
3,"أنا مش راضي على الخدمات التموينية اللي بيقدموها, فيه نقص مستمر في السلع الأساسية وكمان الأسعار بتزيد كل يوم, أنا عايزهم يحسنوا خدماتهم ويتعاملوا معانا باحترام.",الجمعية المصرية لتغذية الأسرة,البحيرة,أنا مش راضي على الخدمات التموينية اللي بيقدموها فيه نقص مستمر في السلع الأساسية وكمان الأسعار بتزيد كل يوم أنا عايزهم يحسنوا خدماتهم ويتعاملوا معانا باحترام
2,"أنا مش راضيه على خدمة التموين هنا فى الإسكندرية, بجد بتكون فظيعة جدا! كل مرة بتيجى أروح اشتري الحاجات اللي محتاجاها لبيتى بنزل أكتر من اللازم عشان أقدر أشترى حاجات قليلة السعر ومفيش تنوع زيها. ده غير أنه غالبا بيكون فيه نقص في بعض الأصناف الأساسية, وده بيضايقنى كتير. أتمنى لو الحكومة تقدر تحسن الوضع وتعدل القانون علشان الناس اللى عايشين هنا يحصلوا على حقهم في الحصول على غذاء صحي وممتع.",مكتب إمداد الأسكندرية,الإسكندرية,أنا مش راضيه على خدمة التموين هنا فى الإسكندرية بجد بتكون فظيعة جدا كل مرة بتيجى أروح اشتري الحاجات اللي محتاجاها لبيتى بنزل أكتر من اللازم عشان أقدر أشترى حاجات قليلة السعر ومفيش تنوع زيها ده غير أنه غالبا بيكون فيه نقص في بعض الأصناف الأساسية وده بيضايقنى كتير أتمنى لو الحكومة تقدر تحسن الوضع وتعدل القانون علشان الناس اللى عايشين هنا يحصلوا على حقهم في الحصول على غذاء صحي وممتع
4,"أنا سعيد بتقديم خدمات التموين الرائعة في محافظة أسيوط, لكن هناك بعض المناطق التي تحتاج إلى تحسين. أتمنى أن يتم حل المشكلة قريبا لأن الناس بحاجة للطعام والماء. شكرا جزيلا!",جمعية السلام للضيافة,أسيوط,أنا سعيد بتقديم خدمات التموين الرائعة في محافظة أسيوط لكن هناك بعض المناطق التي تحتاج إلى تحسين أتمنى أن يتم حل المشكلة قريبا لأن الناس بحاجة للطعام والماء شكرا جزيلا
4,"أنا مش راضيا خالص على جودة الطعام اللي بيقدموه لنا هنا, أنا شايف إنه يمكن يتحسنوا شوية ويغيروا الطريقة دي كلها.",مجلس التعاون الخليجي لخدمات التموين,مطروح,أنا مش راضيا خالص على جودة الطعام اللي بيقدموه لنا هنا أنا شايف إنه يمكن يتحسنوا شوية ويغيروا الطريقة دي كلها
1,"يا جماعة, أنا عايز أقول لكم إن خدمة التموين في الزقازيق مش كويسة خالص! إحنا بنحصل على مواد غذائية قديمة وباردة ولسه متجمدة. ولازم نرجع ونعيدها تاني علشان نقدر نستفيد منها. ده لو حصلنا عليها أصلا!",الجمعية التعاونية للتوريدات الغذائية,الشرقية,يا جماعة أنا عايز أقول لكم إن خدمة التموين في الزقازيق مش كويسة خالص إحنا بنحصل على مواد غذائية قديمة وباردة ولسه متجمدة ولازم نرجع ونعيدها تاني علشان نقدر نستفيد منها ده لو حصلنا عليها أصلا
3,"أنا زعلان جدا على مستوى خدمة التموين في الأسكندرية, مش عارف ليه كده! ده حتى لو كنت هتفطر فطار أمرك دلوقتي صعب أوي ومش متوافر بسهولة, يعني ايه دي مشكلة كبيرة? لازم نتحرك ونعمل حاجة قبل ما الوضع يزداد سوءا.",مكتب الطعام الخيري,الإسكندرية,أنا زعلان جدا على مستوى خدمة التموين في الأسكندرية مش عارف ليه كده ده حتى لو كنت هتفطر فطار أمرك دلوقتي صعب أوي ومش متوافر بسهولة يعني ايه دي مشكلة كبيرة لازم نتحرك ونعمل حاجة قبل ما الوضع يزداد سوءا
4,"أنا سعيد جدا بخدمة التموين اللي بنعملها هنا في المنصورة, لكن لو ممكن نعمل تحسينات على بعض الأشياء عشان نقدر نطور خدمتنا أكثر, فأنا واثق أنها هتبقى أفضل للأجيال القادمة. شكرا لكم جميعا.",مكتب زهراء,الدقهلية,أنا سعيد جدا بخدمة التموين اللي بنعملها هنا في المنصورة لكن لو ممكن نعمل تحسينات على بعض الأشياء عشان نقدر نطور خدمتنا أكثر فأنا واثق أنها هتبقى أفضل للأجيال القادمة شكرا لكم جميعا
2,"أنا مش فاهم إيه المشكلة, يعني ايه خدمتي على طول كده? لو سمحت يا فندم ممكن تطلب مني أعمل حاجة تانية خالص!",مكتب سند التموين,الجيزة,أنا مش فاهم إيه المشكلة يعني ايه خدمتي على طول كده لو سمحت يا فندم ممكن تطلب مني أعمل حاجة تانية خالص
2,"أنا مش عارف ليه احنا بنستلم حاجات كتير جدا ومفيش جودة فى الخدمات, على سبيل المثال, عندنا فى الجيزة كان فيه مشكلة كبيرة مع القمامة ومش عارفين نحلها ازاى. أتمنى لو الحكومة تفكر لنا مرة وتتعامل معانا بجدية عشان نقدر نعيش حياة كريمة زى الناس التانية.",الجمعية المصرية لتغليف الطعام,القاهرة,أنا مش عارف ليه احنا بنستلم حاجات كتير جدا ومفيش جودة فى الخدمات على سبيل المثال عندنا فى الجيزة كان فيه مشكلة كبيرة مع القمامة ومش عارفين نحلها ازاى أتمنى لو الحكومة تفكر لنا مرة وتتعامل معانا بجدية عشان نقدر نعيش حياة كريمة زى الناس التانية
3,"أنا مش راضي خالص عن خدمات التموين في مطروح, ده بسبب الانتظار الطويل والتوصيل المتأخر دايما. أنا بتمنى لو يتحسنوا عشان الناس اللي بتستلم الأكل بيتعبوش أوي.",مكتب الأغذية الصحي لمطروح,مطروح,أنا مش راضي خالص عن خدمات التموين في مطروح ده بسبب الانتظار الطويل والتوصيل المتأخر دايما أنا بتمنى لو يتحسنوا عشان الناس اللي بتستلم الأكل بيتعبوش أوي
4,أنا سعيد لتقديم خدمات التموين في محافظتنا بالدقهلية ولكن أعتقد أنه يمكن تحسينها بشكل كبير. نحن بحاجة إلى المزيد من التنوع في الأطعمة المقدمة والتأكد من أنها طازجة ولذيذة. كما أود أن أشيد بالموظفين الودودين الذين يعملون بجد لجعل هذا ممكنا للجميع. شكرا لك!,مكتب سندس للتغذية,الدقهلية,أنا سعيد لتقديم خدمات التموين في محافظتنا بالدقهلية ولكن أعتقد أنه يمكن تحسينها بشكل كبير نحن بحاجة إلى المزيد من التنوع في الأطعمة المقدمة والتأكد من أنها طازجة ولذيذة كما أود أن أشيد بالموظفين الودودين الذين يعملون بجد لجعل هذا ممكنا للجميع شكرا لك
