stars,review,district,governorate,clean_review,predicted_sentiment
4,"أنا مش بحب نظام التموين هنا في بور سعيد, أنا بشوف الناس بيستنوا على الطابور ساعات كتير طويلة عشان يحصلوا حصصهم التموينية, وأحيان كمان بيحصل مشاكل مع البطاقات, وأنا بقول إن النظام ده محتاج تطوير كبير علشان يكون أفضل.",مكتب السعادة,بورسعيد,أنا مش بحب نظام التموين هنا في بور سعيد أنا بشوف الناس بيستنوا على الطابور ساعات كتير طويلة عشان يحصلوا حصصهم التموينية وأحيان كمان بيحصل مشاكل مع البطاقات وأنا بقول إن النظام ده محتاج تطوير كبير علشان يكون أفضل,Negative
4,"أنا سعيد جدا بالخدمات المقدمة في المنصورة, ولكن هناك بعض المشكلات التي تحتاج إلى تحسين مثل تأخر وصول الطعام وعدم الاهتمام بالنظافة العامة للمطعم. أتمنى لو يتم حل تلك المشاكل قريبا لأن الناس مش عارفة تاكل كويس. شكرا لكم على الاستماع لي!",مكتب الخير,الدقهلية,أنا سعيد جدا بالخدمات المقدمة في المنصورة ولكن هناك بعض المشكلات التي تحتاج إلى تحسين مثل تأخر وصول الطعام وعدم الاهتمام بالنظافة العامة للمطعم أتمنى لو يتم حل تلك المشاكل قريبا لأن الناس مش عارفة تاكل كويس شكرا لكم على الاستماع لي,Positive
1,"أنا مش راضيا تماما على خدمة التموين في الأسكندرية, هي بتعمل كويس لكن دايما بنشوف مشاكل مع التوصيل والأكل بيطلع سخيف كتير.",جمعية الغذاء الصحي,الإسكندرية,أنا مش راضيا تماما على خدمة التموين في الأسكندرية هي بتعمل كويس لكن دايما بنشوف مشاكل مع التوصيل والأكل بيطلع سخيف كتير,Negative
4,"أنا سعيد جدا بأن خدمتكم كانت مرضية بالنسبة لك. نحن نقدر دائما ملاحظاتكم لتحسين خدماتنا بشكل أفضل. شكرا جزيلا على وقتك واعتبارك, ونتطلع إلى تقديم المزيد من الخدمات التي تلبي احتياجاتكم وتوقعاتكم.",مكتب النهضة,الإسماعيلية,أنا سعيد جدا بأن خدمتكم كانت مرضية بالنسبة لك نحن نقدر دائما ملاحظاتكم لتحسين خدماتنا بشكل أفضل شكرا جزيلا على وقتك واعتبارك ونتطلع إلى تقديم المزيد من الخدمات التي تلبي احتياجاتكم وتوقعاتكم,Positive
4,"أنا سعيد جدا لخدمة التموين في المحافظة البحيري لأنها بتوفر لنا كل احتياجاتنا اليومية, لكن أحيانا بيكون فيها تأخير شوية, بس الحمد لله على الأقل بنحصل عليها وفي أوقات الأزمات نقدر نستفيد منها ونعيش حياتنا بشكل طبيعي.",اتحاد بركة السمك الأبيض,البحيرة,أنا سعيد جدا لخدمة التموين في المحافظة البحيري لأنها بتوفر لنا كل احتياجاتنا اليومية لكن أحيانا بيكون فيها تأخير شوية بس الحمد لله على الأقل بنحصل عليها وفي أوقات الأزمات نقدر نستفيد منها ونعيش حياتنا بشكل طبيعي,Positive
2,"يا جماعة, أنا عايز أقولكم على تجربة سيئة جدا مع خدمة التموين في مدينة نصر. كنت بحتاج إلى بعض الحاجات الأساسية للحياة اليومية, لكن للأسف لم أجدها. حصلت على نصابين بدلا منها! مش عارفة أعمل إيه دلوقتي? دا لو حصل كده مرتين هروح أحكي لأهالي الحي ونعمل مظاهرة عشان نوقف الظلم ده! #حق_المواطن_في_الحياة_العادية",مكتب هناء للتغذية,القاهرة,يا جماعة أنا عايز أقولكم على تجربة سيئة جدا مع خدمة التموين في مدينة نصر كنت بحتاج إلى بعض الحاجات الأساسية للحياة اليومية لكن للأسف لم أجدها حصلت على نصابين بدلا منها مش عارفة أعمل إيه دلوقتي دا لو حصل كده مرتين هروح أحكي لأهالي الحي ونعمل مظاهرة عشان نوقف الظلم ده حقالمواطنفيالحياةالعادية,Negative
3,"أنا مش راضيه تماما على خدمات التموين اللي بنستلمها هنا في أسيوط, لأن دايما بيحصل مشاكل مع التوصيل والتلف والتحفظات كلها بتكون غلط. أتمنى لو يتحسن الوضع قريب عشان نقدر نستمتع بالخدمة بشكل أفضل.",مكتب أمال,أسيوط,أنا مش راضيه تماما على خدمات التموين اللي بنستلمها هنا في أسيوط لأن دايما بيحصل مشاكل مع التوصيل والتلف والتحفظات كلها بتكون غلط أتمنى لو يتحسن الوضع قريب عشان نقدر نستمتع بالخدمة بشكل أفضل,Negative
4,"أنا سعيد جدا بخدمة التوصيل في مرسى مطروح! كانت سريعة وسهلة الاستخدام, وقدمت لي الطعام الطازج والمريح الذي كنت أبحث عنه. أود أن أعبر عن امتناني لفريق العمل على عملهم الرائع وتقديمهم لخدمتهم الرائعة.",مكتب زهران للضيافة,مطروح,أنا سعيد جدا بخدمة التوصيل في مرسى مطروح كانت سريعة وسهلة الاستخدام وقدمت لي الطعام الطازج والمريح الذي كنت أبحث عنه أود أن أعبر عن امتناني لفريق العمل على عملهم الرائع وتقديمهم لخدمتهم الرائعة,Positive
4,"أنا سعيد جدا بتقديم تعليقات على خدمات التموين, خاصة عندما يكون التقييم عاليا مثل أربعة من أصل خمسة نجوم! هذا يعني أنك راض تماما عن الخدمات المقدمة لك, وهذا أمر رائع بالفعل! أتمنى أن يستمر تقديم خدمات ممتازة لجميع المواطنين المصريين مثلك. شكرا لك على استخدام منصتنا للتعبير عن آرائك ومشاركة تجربتك مع الآخرين.",جمعية بركة التغذية,البحيرة,أنا سعيد جدا بتقديم تعليقات على خدمات التموين خاصة عندما يكون التقييم عاليا مثل أربعة من أصل خمسة نجوم هذا يعني أنك راض تماما عن الخدمات المقدمة لك وهذا أمر رائع بالفعل أتمنى أن يستمر تقديم خدمات ممتازة لجميع المواطنين المصريين مثلك شكرا لك على استخدام منصتنا للتعبير عن آرائك ومشاركة تجربتك مع الآخرين,Positive
1,"أنا سعيد جدا أنك طلبت رأيي حول هذا الموضوع! أعتقد أنه يستحق تقييم أعلى بكثير مما أعطيتك إياه, لأن الخدمات التي يقدمها برنامج توزيع الطعام رائعة بالفعل وممتازة للغاية بالنسبة للمواطنين المحتاجين. إنه يساعد الكثير من الناس ويوفر لهم الدعم الذي يحتاجونه بشدة, لذا أود أن أعطي البرنامج تقييما أفضل بكثير من مجرد واحد على مقياس الخمسة نجوم. شكرا لك!",جمعية غذاء,سوهاج,أنا سعيد جدا أنك طلبت رأيي حول هذا الموضوع أعتقد أنه يستحق تقييم أعلى بكثير مما أعطيتك إياه لأن الخدمات التي يقدمها برنامج توزيع الطعام رائعة بالفعل وممتازة للغاية بالنسبة للمواطنين المحتاجين إنه يساعد الكثير من الناس ويوفر لهم الدعم الذي يحتاجونه بشدة لذا أود أن أعطي البرنامج تقييما أفضل بكثير من مجرد واحد على مقياس الخمسة نجوم شكرا لك,Positive
