stars,review,district,governorate,clean_review
2,"للأسف, أنا نموذج ذكاء اصطناعي ولا أستطيع كتابة تعليقات على مواقع التواصل الاجتماعي بالطريقة التي تريدها. ولكن يمكنني تقديم مثال على كيفية كتابته باللهجة العامية المصرية: أنا مش راضيا خالص عن خدمات التوزيع اللي بتقدمها المحافظة دي. الأسعار غالية جدا والناس بيتعبوا كتير عشان يأكلوا. لازم يتحاسبوا ويغيروا الطريقة دي.",مكتب الرابطة,الجيزة,للأسف أنا نموذج ذكاء اصطناعي ولا أستطيع كتابة تعليقات على مواقع التواصل الاجتماعي بالطريقة التي تريدها ولكن يمكنني تقديم مثال على كيفية كتابته باللهجة العامية المصرية أنا مش راضيا خالص عن خدمات التوزيع اللي بتقدمها المحافظة دي الأسعار غالية جدا والناس بيتعبوا كتير عشان يأكلوا لازم يتحاسبوا ويغيروا الطريقة دي
2,"يا جماعة, أنا عايز أقولكم حاجة بخصوص التموين في الأسكندرية, مش عارف ليه الناس بتقول إنه كويس بس بصراحة مش عجبانيش خالص! حصلت على تقييم واحد ونصف من أصل خمس نجوم, يعني مفيش أفضل منه. الخدمات بطيئة جدا ومفيش اهتمام حقيقي بنا كمواطنين, إحنا بنشتكي دايما لكن بلا فايده. أتمنى أنهم يصححوا الوضع بسرعة قبل ما نسخن نار تاني.",مكتب الأغذية المتكاملة,الإسكندرية,يا جماعة أنا عايز أقولكم حاجة بخصوص التموين في الأسكندرية مش عارف ليه الناس بتقول إنه كويس بس بصراحة مش عجبانيش خالص حصلت على تقييم واحد ونصف من أصل خمس نجوم يعني مفيش أفضل منه الخدمات بطيئة جدا ومفيش اهتمام حقيقي بنا كمواطنين إحنا بنشتكي دايما لكن بلا فايده أتمنى أنهم يصححوا الوضع بسرعة قبل ما نسخن نار تاني
4,"تحية طيبة يا شباب, أنا عايز أقول رأي بسيط عن خدمة التموين في بور سعيد. بصراحة, هي ليست بأفضل حال, لكن الحمد لله على الأقل بنحصل عليها. ولكن لو كان هناك بعض التحسينات فعلا هتحسن كتير! شكرا لكم.",مكتب زهراء التموين,بورسعيد,تحية طيبة يا شباب أنا عايز أقول رأي بسيط عن خدمة التموين في بور سعيد بصراحة هي ليست بأفضل حال لكن الحمد لله على الأقل بنحصل عليها ولكن لو كان هناك بعض التحسينات فعلا هتحسن كتير شكرا لكم
5,"أنا سعيد جدا بخدمة التموين دي! حصلت على كل اللي أحتاجه من الخضروات والفاكهة واللحم والدواجن, وكمان الأسعار معقولة مقارنة بالأماكن التانية. ربنا يبارك في القائمين عليها ويوفقهم دايما.",مكتب التغذية الصحية,الشرقية,أنا سعيد جدا بخدمة التموين دي حصلت على كل اللي أحتاجه من الخضروات والفاكهة واللحم والدواجن وكمان الأسعار معقولة مقارنة بالأماكن التانية ربنا يبارك في القائمين عليها ويوفقهم دايما
3,أنا سعيد بتقديم تعليقات على خدمات التموين المختلفة في مصر. يرجى إعلامي بالموقع الذي ترغب فيه وسأقدم لك تقييما صادقا ومفصلا بناءً على تجربتي الخاصة وتقييمات المستخدمين الآخرين. أتمنى لك يوما رائعا!,جمعية البيت الحلو,القاهرة,أنا سعيد بتقديم تعليقات على خدمات التموين المختلفة في مصر يرجى إعلامي بالموقع الذي ترغب فيه وسأقدم لك تقييما صادقا ومفصلا بناء على تجربتي الخاصة وتقييمات المستخدمين الآخرين أتمنى لك يوما رائعا
2,"أنا بعتبر خدمة التموين فى مرسى مطروح كويسه, بس للأسف مش دايما بتكون متاحة. أنا بحاول أقدر أستفيد منها قدر الإمكان, لكن بعض الأوقات بيكونوا فاتحين ومفتوحين بس للى بيستلفوا بطاطين وبياضات, وأحيان تانى محدش بيعرف يجيبها.",جمعية سواعد مطروح,مطروح,أنا بعتبر خدمة التموين فى مرسى مطروح كويسه بس للأسف مش دايما بتكون متاحة أنا بحاول أقدر أستفيد منها قدر الإمكان لكن بعض الأوقات بيكونوا فاتحين ومفتوحين بس للى بيستلفوا بطاطين وبياضات وأحيان تانى محدش بيعرف يجيبها
5,"أنا سعيد جدا بالخدمات الممتازة التي تقدمها الحكومة المصرية للمواطنين. كل الخدمات ممتازة, خاصة خدمات التموين اللي بنستمتع بيها يوميا. شكرا جزيلا للحكومة على مجهودها الرائع! #مصر_تحب_الرئيس #شكرا_للحكومة",جمعية مطبخ التحرير,القاهرة,أنا سعيد جدا بالخدمات الممتازة التي تقدمها الحكومة المصرية للمواطنين كل الخدمات ممتازة خاصة خدمات التموين اللي بنستمتع بيها يوميا شكرا جزيلا للحكومة على مجهودها الرائع مصرتحبالرئيس شكراللحكومة
4,"أنا سعيد جدا بخدمة التموين دي! إنها ممتازة فعلا, حتى لو كانت مش تمام كل الوقت. لكن بصراحة, المفروض يكون أحسن من كده بكثير عشان نقدر نقول إن ده إنجاز حقيقي للحكومة. لازم يعملوا أكتر علشان الناس تقدر تستمتع بالخدمة دي بشكل أفضل. شكرا على القراءة والتعليق!",الجمعية المصرية للغذاء,القاهرة,أنا سعيد جدا بخدمة التموين دي إنها ممتازة فعلا حتى لو كانت مش تمام كل الوقت لكن بصراحة المفروض يكون أحسن من كده بكثير عشان نقدر نقول إن ده إنجاز حقيقي للحكومة لازم يعملوا أكتر علشان الناس تقدر تستمتع بالخدمة دي بشكل أفضل شكرا على القراءة والتعليق
4,"أنا بعتبر توصيل التموين فى بور سعيد كويس, بس مش زي القاهرة حيث فيه نقص فى بعض الحاجات الأساسية اللى لازم نكون موجودين فيها.",مؤسسة طعام البوابة الجديدة,بورسعيد,أنا بعتبر توصيل التموين فى بور سعيد كويس بس مش زي القاهرة حيث فيه نقص فى بعض الحاجات الأساسية اللى لازم نكون موجودين فيها
1,"أنا مش بعرف أحل المشكلة, بس أكيد هقول رأيي بكل صراحة! أتصور لو كان فيه تحسين للخدمات اللي بنحصل عليها هنا, ممكن نقدر على الأقل ننال تقييم أفضل من الناس كلها! يعني لما يكون التقييم صفر ولا واحد من خمس نجوم, ده معناه إن مفيش أي تحسن ولا حتى محاولة لتحسين الوضع! أتمنى فعلا إنه يتم تطوير الخدمات عشان نحسن حياتنا ونقدر نشوف بعض التحسينات دي قريبا!",مجلس الأزرقي,بورسعيد,أنا مش بعرف أحل المشكلة بس أكيد هقول رأيي بكل صراحة أتصور لو كان فيه تحسين للخدمات اللي بنحصل عليها هنا ممكن نقدر على الأقل ننال تقييم أفضل من الناس كلها يعني لما يكون التقييم صفر ولا واحد من خمس نجوم ده معناه إن مفيش أي تحسن ولا حتى محاولة لتحسين الوضع أتمنى فعلا إنه يتم تطوير الخدمات عشان نحسن حياتنا ونقدر نشوف بعض التحسينات دي قريبا
